"Year","Quarter","Month","Group","Unit","Population","Deflator","Total Disposable Income (nominal $)","Total Factor Income (nominal $)","Total Posttax Income (nominal $)","Total Pretax Income (nominal $)","Disposable Income Per Unit (nominal $)","Factor Income Per Unit (nominal $)","Posttax Income Per Unit (nominal $)","Pretax Income Per Unit (nominal $)","Disposable Income Share","Factor Income Share","Posttax Income Share","Pretax Income Share"
"2018","2","6","Top 10%","Households","18296703.270526767","0.90702736","6639826957144.832","9015525222949.86","7488752074851.954","8876298581330.434","362897.4498286035","492740.4182956015","409295.159030928","485131.0342682779","0.4518668921","0.5118476295","0.4251665761","0.503943173"
"2018","3","7","Top 10%","Households","18302979.33653794","0.90730691","6682294906657.24","9080714974016.787","7549343099725.831","8942704314176.652","365093.2880264736","496133.1599106985","412465.2583011554","488592.8214061018","0.4525987235","0.5123224947","0.4259244237","0.504536107"
"2018","3","8","Top 10%","Households","18307769.868495148","0.90768033","6718466312192.131","9128802951169.793","7597854719184.553","8992926424013.904","366973.4959774416","498629.9815183419","415007.1130323355","491208.1858473296","0.4529836376","0.5123675548","0.4264408193","0.5047412805"
"2018","3","9","Top 10%","Households","18311371.58496828","0.90971333","6738860321797.242","9149262137591.127","7624091557066.986","9017853932835.24","368015.0495842235","499649.1985942611","416358.3007253027","492472.8817276558","0.4534742588","0.5123468506","0.4269392743","0.5049881645"
"2018","4","10","Top 10%","Households","18314044.290969267","0.91201061","6785613387463.358","9176812945050.066","7663914176972.598","9051174689542.396","370514.1955351377","501080.6351262999","418471.9691188967","494220.4215376704","0.4539651686","0.5121556039","0.4277211071","0.5051437653"
"2018","4","11","Top 10%","Households","18315966.19955945","0.91322452","6796878131464.067","9192320202021.064","7684852495714.968","9068939540052.88","371090.3403844211","501874.7087577703","419571.231568434","495138.473244781","0.454178291","0.5119146155","0.4279646754","0.505043622"
"2018","4","12","Top 10%","Households","18317306.474477254","0.91370541","6809710613188.277","9220286611780.83","7708255345619.355","9096611521716.145","371763.7537307523","503364.7618785044","420818.1675815596","496612.9454890691","0.4534211919","0.5113621469","0.4275040683","0.5045030626"
"2019","1","1","Top 10%","Households","18318242.99166356","0.91413879","6775870623247.893","9190435494825.84","7662341514825.805","9061864724059.06","369897.4091746419","501709.4433679208","418290.1994647006","494690.7150529131","0.450116087","0.5100237068","0.4252220495","0.5028886649"
"2019","1","2","Top 10%","Households","18318986.989997","0.91541368","6772165458715.992","9209454767168.033","7671340378819.633","9076930388606.656","369680.1281868863","502727.2944839589","418764.4427614111","495493.0310045568","0.4499389103","0.5100848565","0.4248931793","0.5027447176"
"2019","1","3","Top 10%","Households","18324796.0789238","0.91773969","6779700018749.699","9247867415372.053","7700247399807.112","9115135341347.12","369974.1044620599","504664.1379004733","420209.1726774261","497420.8336119418","0.4496807215","0.5098982688","0.424567381","0.5025798444"
"2019","2","4","Top 10%","Households","18331220.88861465","0.92058963","6788844260738.598","9281255891403.93","7725392596561.014","9153144973945.406","370343.2685683846","506308.660388705","421433.6100962693","499319.9868989817","0.4501315999","0.510060535","0.4245565342","0.5030200728"
"2019","2","5","Top 10%","Households","18338316.06659546","0.92080855","6806939504433.443","9301418676495.064","7743165769545.49","9176843210586.934","371186.7261810786","507212.2567152311","422239.7379032099","500419.0775893105","0.4511960823","0.5105523216","0.4250202507","0.5037144118"
"2019","2","6","Top 10%","Households","18345968.9909935","0.92161185","6836388233848.145","9326472913441.596","7761419358448.112","9201077308614.348","372637.0755997844","508366.3293021043","423058.5673756665","501531.2798757803","0.4524028435","0.5113253403","0.4255210327","0.5044505054"
"2019","3","7","Top 10%","Households","18354739.19587479","0.92330289","6853261664328.268","9318945072984.283","7756882018560.496","9194922375889.66","373378.3188740994","507713.292656248","422609.2202009521","500956.3076742713","0.4526503972","0.5110281047","0.4253683924","0.5042270017"
"2019","3","8","Top 10%","Households","18364179.76904602","0.92400181","6891286071082.534","9355982943312.387","7788411802140.692","9231150002869.77","375256.9490034197","509469.1437884138","424108.8848012994","502671.5115493181","0.4528219087","0.5108291833","0.4252410536","0.5040134066"
"2019","3","9","Top 10%","Households","18373509.50799332","0.92469752","6909104434729.997","9377301216187.695","7805118473404.145","9254759486564.033","376036.1857773672","510370.7167162669","424802.8102637964","503701.2380535025","0.4531332492","0.5108191753","0.4251760821","0.5041438363"
"2019","4","10","Top 10%","Households","18382281.500523385","0.9267233","6923458910684.508","9414103613182.908","7831316704633.034","9292369737747.627","376637.6284949929","512129.2268815961","426025.2844245726","505506.87832101","0.4524852572","0.5103347431","0.4245325108","0.5037355992"
"2019","4","11","Top 10%","Households","18389934.42492142","0.92738324","6948676088088.58","9462729728159.602","7870734936665.463","9338456491937.2","377852.1406075254","514560.2757199628","427991.4628732611","507802.5987565261","0.452291678","0.5100312452","0.4242243941","0.5033330479"
"2019","4","12","Top 10%","Households","18396804.3591568","0.92925304","6905291647861.608","9430717483993.033","7834870367251.817","9301991513179.113","375352.7793768475","512628.0249482026","425882.1376959472","505630.8330283","0.4510584589","0.5091244426","0.4229714232","0.5021750736"
"2020","1","1","Top 10%","Households","18402894.87852707","0.93115914","6930458490432.594","9476749897329.72","7854308639365.355","9332212437638.74","376596.1027424666","514959.7364916437","426797.4517710225","507105.6754515174","0.448195209","0.5082909786","0.4212704005","0.5005386283"
"2020","1","2","Top 10%","Households","18408704.73703995","0.93177974","6915959179980.98","9494303304096.797","7852071199597.449","9337319971571.203","375689.6141674463","515750.7515992374","426541.2103545984","507223.0830441691","0.4464059225","0.5072325415","0.4194963968","0.4988457174"
"2020","1","3","Top 10%","Households","18414906.090634163","0.92948687","6694372054224.88","9142863213215.307","7506272467805.753","8972203647983.762","363530.0675049135","496492.5244916331","407619.3726354896","487225.0558229581","0.4429482892","0.5063016676","0.4156726587","0.4968511031"
"2020","2","4","Top 10%","Households","18421720.60775757","0.92443269","6703330478464","8133390059208.298","5878968433483.772","7841110601946.611","363881.8881902465","441510.8790534608","319132.4284338609","425644.8552718057","0.3821458305","0.5159313555","0.3729249575","0.497390976"
"2020","2","5","Top 10%","Households","18429207.2808197","0.92579067","6799320878477.692","8324823234800.709","6244795771411.043","7778275259378.606","368942.6666525219","451719.0081998163","338853.1951621354","422062.3893830686","0.409302967","0.5133449766","0.3850813897","0.4796424368"
"2020","2","6","Top 10%","Households","18437251.70029907","0.93020457","6986804137705.8125","8540899694745.845","6618811892899.07","8000621330107.803","378950.412527724","463241.4762015373","358991.2423222875","433937.8482302775","0.4242188437","0.5101283529","0.3953264566","0.4778587652"
"2020","3","7","Top 10%","Households","18446245.36127701","0.93271822","7249615839060.473","8778703363580.383","6836229903083.062","8243822103218.862","393013.0873288238","475907.3291960508","370602.7849674986","446910.5740360895","0.429721654","0.5124591009","0.3990667054","0.4812352673"
"2020","3","8","Top 10%","Households","18455685.93444824","0.93568838","7251151169768.086","9019395170296.092","7181272580277.982","8650291910306.558","392895.240822967","488705.4971747784","389108.9502598147","468706.0638673125","0.4421045296","0.5139941964","0.4092438928","0.4929598626"
"2020","3","9","Top 10%","Households","18465015.67339554","0.93737209","7330734075044.567","9256377636325.016","7383980018313.164","8986285224440.434","397006.6532684678","501292.7040003349","399890.2654034585","486665.453384256","0.4426427074","0.5155381251","0.4112540954","0.5004952037"
"2020","4","10","Top 10%","Households","18473785.87827682","0.93806279","7346899731861.555","9480168625374.713","7653988628943.039","9212930843368.547","397693.2384228138","513168.6968680507","414316.1926513019","498702.9136351504","0.4471142588","0.5143473034","0.4152677621","0.4998482962"
"2020","4","11","Top 10%","Households","18481438.80267487","0.93860471","7198778600986.625","9501326858266.426","7696096649344.076","9236099919781.117","389513.9700889914","514101.0372466927","416423.0248258701","499750.0475149343","0.4459403474","0.5117227241","0.414496585","0.4974381251"
"2020","4","12","Top 10%","Households","18486746.33188248","0.94268572","7175544073288.076","9591099787481.09","7736056221747.233","9316961180635.312","388145.3201374349","518809.5090016006","418464.9955630933","503980.5822708327","0.4432130421","0.5114547022","0.412532703","0.4968359951"
"2021","1","1","Top 10%","Households","18489204.348945618","0.9461512","7372316641193.567","9733431579987.7","7315864474601.188","9417792239888.855","398736.2842692573","526438.6393426803","395683.0340846111","509367.0913116347","0.405555617","0.5135188204","0.385972207","0.4968662376"
"2021","1","2","Top 10%","Households","18491215.45381546","0.94892859","7323761875161.019","9788627661807.334","7798490257004.735","9454452288599.523","396067.088907876","529366.3732519842","421740.2731844543","511294.2581959208","0.4400486739","0.5147798354","0.4101193413","0.4972056923"
"2021","1","3","Top 10%","Households","18494399.25628052","0.95415735","7768037602792.398","9988924444380.152","7032697262177.48","9713346949477.768","420021.0828775337","540105.3749279263","380260.9192504182","525204.7830739465","0.3724254603","0.5178091991","0.3645633074","0.5035237211"
"2021","2","4","Top 10%","Households","18498031.75858765","0.9590646","7597614892718.316","10039691313959.89","7840405847920.482","9727602236940.996","410725.5837741304","542743.7602543307","423850.8156026167","525872.2854351782","0.4305498274","0.5168318508","0.4036151464","0.5007658606"
"2021","2","5","Top 10%","Households","18502388.25864792","0.96403712","7643220556989.425","10105280502948.82","8074037845969.651","9792617031189.773","413093.7287740151","546160.8718661314","436378.1438969582","529262.3251818725","0.4437562967","0.5168045624","0.4129226914","0.5008143174"
"2021","2","6","Top 10%","Households","18507583.16598282","0.96951985","7688670747620.567","10207610131729.59","8195612785850.838","9912974673840.482","415433.5376297238","551536.6344802552","442824.5823535988","535616.9190183978","0.4464571508","0.5169298356","0.4150390444","0.502009021"
"2021","3","7","Top 10%","Households","18513058.734175112","0.97403288","7695078068093.91","10321950821725.17","8227740519542.553","10048515183694.26","415656.7630765841","557549.7258414055","444429.0183314841","542779.8468086042","0.4418875111","0.5165351525","0.4117358505","0.5028517789"
"2021","3","8","Top 10%","Households","18519315.504881293","0.97832561","7705022485096.256","10412144086494.54","8289176817170.46","10144978844260.27","416053.3083992968","562231.5837618363","447596.2848079138","547805.2815497566","0.4410105949","0.5164109927","0.4111182092","0.5031604019"
"2021","3","9","Top 10%","Households","18525515.07082672","0.98219407","7694773599241.222","10518974822968.1","8469905834145.245","10338082049671.6","415360.8452894603","567810.1139294627","457202.177740436","558045.5933423206","0.4462974061","0.5161298378","0.4155890836","0.5072540529"
"2021","4","10","Top 10%","Households","18530990.63901901","0.98895419","7753059781105.709","10661700851235.82","8603538103872.763","10502665613942.97","418383.4492248246","575344.3547041924","464278.3686780933","566762.2319029437","0.4466345119","0.515796238","0.4162255788","0.5081023647"
"2021","4","11","Top 10%","Households","18535627.799936682","0.99541289","7786845295206.725","10755555217930.38","8674636318895.53","10601462312382.43","420101.5136500165","580263.8752795372","467997.9773291069","571950.539081209","0.4462263121","0.5157319098","0.4159512623","0.5083431115"
"2021","4","12","Top 10%","Households","18540990.74625626","1","7794195437165.813","10802959681906.27","8712972005548.765","10651338848198.88","420376.426687964","582652.7735087496","469930.2278282007","574475.1720104044","0.4458201682","0.5152760113","0.4155884684","0.5080440506"
"1976","1","1","Top 1%","Households","952030.9008102263","0.25327381","111224821270.6103","180889323102.3934","134726282918.2506","180533128681.6686","116829.0033190649","190003.6258785796","141514.6113467449","189629.4842194994","0.0908281399","0.116375339","0.0866762984","0.1161461812"
"1976","1","2","Top 1%","Households","954166.8239996992","0.25360942","112259754032.5116","182755254665.6642","136028370053.6297","182461884507.0555","117652.124564485","191533.8597705445","142562.4603918031","191226.397646281","0.0909128927","0.1165782658","0.0867715209","0.1163911264"
"1976","1","3","Top 1%","Households","956453.5176794889","0.25415662","112834810972.0567","183447631288.9909","136709374749.5588","183074535200.6741","117972.0800711907","191799.8396138106","142933.631611537","191409.7567907352","0.090899565","0.1164801623","0.0868036838","0.1162432648"
"1976","2","4","Top 1%","Households","958827.5017100306","0.25505453","111759570582.4466","182844808754.3979","136190456675.9127","182527339002.9069","116558.5784545477","190696.2497720408","142038.5381447888","190365.147721959","0.0898423169","0.1154933291","0.0860242593","0.1152928003"
"1976","2","5","Top 1%","Households","961238.1304007454","0.25635439","111396798092.856","182676549115.7855","136168370623.8384","182429898975.915","115888.8672533351","190042.9699346473","141659.3519517053","189786.3736427715","0.0891544138","0.1147715205","0.0855514899","0.1146165559"
"1976","2","6","Top 1%","Households","963639.9934569752","0.25729281","111740608390.7197","183329295050.7884","136572161867.1887","182968592420.2112","115956.7983369598","190246.6650362968","141725.2945026159","189872.3523956568","0.088984819","0.1146362074","0.0853988702","0.1144106592"
"1976","3","7","Top 1%","Households","966049.1571153356","0.25816715","112471309911.9605","184429582371.5671","137012888920.6812","183713879503.1088","116424.002943913","190911.1777730667","141828.0714925601","190170.3222346225","0.0884882425","0.1144044392","0.0849911527","0.1139604783"
"1976","3","8","Top 1%","Households","968468.1323156956","0.2594358","112763227058.0753","185099011259.2469","137593451418.6043","184383004321.5658","116434.6283531789","191125.5570347558","142073.2875222294","190386.2379866741","0.0880731998","0.1139170256","0.0846802833","0.1134763674"
"1976","3","9","Top 1%","Households","970872.5262833302","0.26102722","113060931901.4053","185413624541.7141","138009705556.8257","184663780331.1385","116452.9110059611","190976.2811514606","142150.1812242551","190203.9406121252","0.0878624554","0.1134778087","0.0844654164","0.1130188851"
"1976","4","10","Top 1%","Households","973309.3173681139","0.26280972","111323285895.8623","184719086867.52","136543446195.3058","183931742655.8614","114376.0610418146","189784.5665004126","140287.8239823362","188975.6312548448","0.0862913896","0.1126547394","0.083273832","0.1121745615"
"1976","4","11","Top 1%","Households","975766.0889224488","0.26418245","111241006983.9217","185893271249.607","136627928672.7537","185017732290.3858","114003.7640647736","190510.0754781213","140021.1897337339","189612.7918266798","0.0852740875","0.1121299139","0.0824132993","0.1116017931"
"1976","4","12","Top 1%","Households","978210.3482751297","0.26560682","110317080796.0118","186764074272.0151","136236217027.0259","185960656790.1414","112774.39559961","190924.2471226507","139270.8810198646","190102.933503049","0.0840117596","0.111601032","0.0814080672","0.1111209492"
"1977","1","1","Top 1%","Households","980652.2014529767","0.26686192","110711187770.6729","188598629599.4414","137257765031.6922","188068159174.4904","112895.4665136512","192319.590288999","139965.7950375527","191778.6539364725","0.0842091938","0.1120867099","0.0815741419","0.1117714446"
"1977","1","2","Top 1%","Households","983103.1264996992","0.26868793","111376717684.5542","191562280133.7076","138808550170.2303","191187762327.9822","113290.9810602543","194854.7156143809","141194.2922656068","194473.7608644363","0.0841666579","0.1125843725","0.0815801181","0.1123642621"
"1977","1","3","Top 1%","Households","985554.1505864193","0.26981071","114691838712.0571","195379370422.2598","142461531702.4339","194997695700.5308","116372.9447476973","198243.1612773445","144549.6745335273","197855.89212374","0.0853964547","0.1132754081","0.0825951482","0.1130541234"
"1977","2","4","Top 1%","Households","987939.6970551433","0.27117869","118555754682.6621","199514005162.0834","146803835338.5583","199299148642.8138","120003.0275492055","201949.5782554299","148595.947481564","201732.0988688742","0.0871345706","0.1141355926","0.0839817861","0.1140126797"
"1977","2","5","Top 1%","Households","990227.2045315877","0.27223298","121546753795.9197","202688205673.0172","150348376202.3951","202664332087.50302","122746.3285594295","204688.5853523847","151832.2012507374","204664.476152592","0.0883462933","0.1145052424","0.0849367489","0.1144917555"
"1977","2","6","Top 1%","Households","992423.8304796192","0.27330625","124632396472.1994","205731572775.3304","153708133723.1245","205867923422.6814","125583.8409401828","207302.128845399","154881.5425450237","207439.520394416","0.0895087515","0.1149113782","0.0858536839","0.1149875367"
"1977","3","7","Top 1%","Households","994526.3071421003","0.27415538","128378117583.5771","209514856899.1682","157512636849.7532","209432729934.3506","129084.687515696","210667.9887646574","158379.5579046934","210585.4097878844","0.0907410173","0.1156419496","0.0869392685","0.1155966198"
"1977","3","8","Top 1%","Households","996521.9205521494","0.2754336","129872513108.0349","211431863661.6728","159029971529.34302","211360965946.9033","130325.7965826538","212169.8071072269","159585.0209107575","212098.6619439271","0.0910724266","0.1159453649","0.0872091255","0.1159064853"
"1977","3","9","Top 1%","Households","998468.9043423731","0.27705738","130718672998.4165","213069467638.1651","160385316413.4069","213113067507.7336","130919.1226986808","213396.19762971","160631.2582353702","213439.8643572154","0.0909495488","0.1158226783","0.0871840404","0.1158463792"
"1977","4","10","Top 1%","Households","1000460.73827776","0.2795248","132271664303.0368","215284105656.35898","162365349395.0101","215338009854.2135","132210.7497498957","215184.9617077019","162290.5759145666","215238.8410812667","0.0911335285","0.1158216544","0.0873516575","0.1158506542"
"1977","4","11","Top 1%","Households","1002462.7597667299","0.28177005","134445939576.1646","217637387309.7958","164627643915.8482","217564027149.85397","134115.644961664","217102.7154768716","164223.2016221297","217029.5355415302","0.0917476984","0.1161825814","0.087884095","0.1161434193"
"1977","4","12","Top 1%","Households","1004451.181504104","0.28321278","136484789411.6639","219225597872.8502","166809283994.1858","219211020503.4119","135879.9630334312","218254.1092187012","166070.0759437598","218239.5964482384","0.0925499487","0.1163587964","0.0885376873","0.1163510596"
"1978","1","1","Top 1%","Households","1006455.579234751","0.28440222","135470806419.6291","217121847301.4837","165907968277.0945","217475520144.3147","134601.8733610012","215729.190419482","164843.8060259362","216080.5947438536","0.0917735915","0.1150995664","0.0879503161","0.1152870538"
"1978","1","2","Top 1%","Households","1008483.6789996991","0.28537574","136978785996.9033","218630216633.6003","167812511559.9517","219097243402.7672","135826.4777599283","216791.0311156018","166400.8204142704","217254.1291100385","0.0918450972","0.1146667295","0.0880139633","0.1149116745"
"1978","1","3","Top 1%","Households","1010571.066874133","0.28702319","139779285180.6905","222609391100.0953","171178432659.3535","223182929559.1968","138317.1255961755","220280.7881573967","169387.8226583681","220848.3271241273","0.0921374554","0.1148165291","0.0882896864","0.1151123463"
"1978","2","4","Top 1%","Households","1012653.6922710441","0.28914073","143357940915.7721","229166441153.462","176033550250.3382","229893241798.3171","141566.6007144734","226302.8742229915","173833.9094538368","227020.5930743642","0.0928466661","0.1156709341","0.0888522997","0.1160377837"
"1978","2","5","Top 1%","Households","1014676.773168926","0.29112369","145156278828.9534","232932480806.4333","178733242176.1779","233758675894.8276","143056.66855428","229563.2333033153","176147.9585444516","230377.4779083377","0.0932679642","0.1162487596","0.0891997435","0.1166610858"
"1978","2","6","Top 1%","Households","1016664.461011993","0.2929199","146364945664.8743","235447354826.6907","180881089987.2852","236382752336.4164","143965.8326594616","231588.0645540862","177916.2122055838","232508.1296744845","0.0932433378","0.1161107128","0.0892013941","0.1165720035"
"1978","3","7","Top 1%","Households","1018640.8133359741","0.2944001","145673917870.0078","234917306062.5347","180270664425.6894","235534418515.5956","143008.1300129104","230618.3916715429","176971.7667558559","231224.2111566663","0.092112616","0.1152734099","0.0884584214","0.1155762256"
"1978","3","8","Top 1%","Households","1020614.7322701592","0.29588762","147269857078.6779","236735958024.1352","182127110404.8623","237352173670.3812","144295.2491496029","231954.2825896331","178448.4435177179","232558.0516973701","0.092355103","0.1152184289","0.0886405246","0.1155183387"
"1978","3","9","Top 1%","Households","1022554.719322502","0.29770294","147720499893.939","237895764463.4453","183173564155.1629","238638354782.8339","144462.1956190392","232648.4441058217","179133.2636717234","233374.6549435953","0.0920253526","0.1148300762","0.0884161787","0.1151885176"
"1978","4","10","Top 1%","Households","1024528.2876432991","0.30033109","149745790765.2199","241541164404.0427","186087052455.9095","242399555458.6884","146160.7186168349","235758.4142060682","181631.9321782336","236596.2544736319","0.0921752539","0.1149394122","0.0885511018","0.1153478849"
"1978","4","11","Top 1%","Households","1026560.574644895","0.30219555","149538719404.5417","242322283636.7949","186377853678.5403","243312735964.8206","145669.6497975969","236052.5911689316","181555.6317687455","237017.4171640935","0.0915113103","0.1144277695","0.0880100742","0.1148954741"
"1978","4","12","Top 1%","Households","1028642.4805662041","0.30364567","150352806684.7992","243705614110.1926","187820940496.768","244652499756.7057","146166.2429127361","236919.6477050488","182591.0790631398","237840.1673845315","0.091233127","0.1139840252","0.0878460961","0.114426895"
"1979","1","1","Top 1%","Households","1030777.251185465","0.30585822","152580762354.7086","245723444619.9424","190098791726.8156","246779267939.41602","148024.9609498368","238386.5615363004","184422.7659353065","239410.8597716944","0.0917921369","0.1141165835","0.0882839037","0.114606919"
"1979","1","2","Top 1%","Households","1032978.721499699","0.30733302","155021320811.9867","248752301743.325","193293271987.4474","249900183824.113","150072.133709515","240810.6736043715","187122.220394647","241921.9085764932","0.0925515093","0.1145288796","0.0889948021","0.1150573792"
"1979","1","3","Top 1%","Households","1035273.8217700671","0.30948737","156865672347.4042","251416586500.9235","195652228330.9372","252665580984.6292","151520.949384388","242850.327337614","188985.9708771727","244056.7661149128","0.0928008146","0.1146673749","0.0892340784","0.115237023"
"1979","2","4","Top 1%","Households","1037588.833538942","0.31237698","157786311890.3107","252736694504.2245","196422793605.7164","253920170000.0919","152070.1715265604","243580.7772161601","189306.9655884499","244721.3788279092","0.0931216555","0.1151490892","0.089491974","0.115688291"
"1979","2","5","Top 1%","Households","1039884.7023164241","0.31530288","158636386161.3934","255008643253.5434","198073155387.9153","256429282371.7029","152551.8990788291","245227.8052417655","190476.0738827025","246593.9558496117","0.0931789178","0.1153126831","0.0895669519","0.1159550837"
"1979","2","6","Top 1%","Households","1042183.125342255","0.31761482","159235783630.3832","257246277926.9739","199884179753.2972","258879075908.8061","152790.5986561525","246834.0464085846","191793.721173191","248400.7556961639","0.0930938681","0.1152927769","0.0895842006","0.1160245655"
"1979","3","7","Top 1%","Households","1044465.148512103","0.31977773","160711058906.6908","259302100972.8282","200499426786.7806","260224794935.4778","153869.2402859323","248263.0476873431","191963.7309798253","249146.4605651822","0.0925043253","0.1153817444","0.0892162989","0.1157923156"
"1979","3","8","Top 1%","Households","1045553.41342961","0.321879","162831412582.1196","262332862911.5638","203060284704.2932","263303636145.3901","155737.057993051","250903.3584913306","194213.210053246","251831.836387684","0.0929875129","0.1158031335","0.0896380925","0.1162316678"
"1979","3","9","Top 1%","Households","1048081.1647520821","0.32428324","164088952842.8796","264343552532.8638","204898868182.8986","265394329764.7871","156561.3030377222","252216.6807523851","195499.0463275488","253219.2531363396","0.0931061662","0.1158245224","0.0897782954","0.1162849302"
"1979","4","10","Top 1%","Households","1052876.09607465","0.32639751","165359244990.4809","265749422181.2943","206190544682.5538","266901972593.6546","157054.8002817957","252403.3199842467","195835.5265650695","253497.9885940263","0.0932674365","0.1158642177","0.0898971144","0.1163667187"
"1979","4","11","Top 1%","Households","1053422.772085475","0.32788372","165989189047.3059","267630299606.8406","207292270751.4025","268821236641.0415","157571.2937348933","254057.8262581218","196779.7509645849","255188.3666885732","0.092993931","0.1158202229","0.0897082167","0.1163356158"
"1979","4","12","Top 1%","Households","1055730.0810781452","0.32959396","165964508922.9826","269688331461.071","207996655822.6751","270994365270.6986","157203.5427402943","255451.9723314663","197016.8886447399","256689.0629790055","0.0923572439","0.1157696157","0.0892871134","0.1163302591"
"1980","1","1","Top 1%","Households","1058039.678910296","0.3317261","166382441418.5588","271246192990.8154","207807788762.4454","272526450974.9796","157255.3891267298","256366.7491848503","196408.3133219279","257576.7775133557","0.091682047","0.1156686178","0.0886163217","0.1162145636"
"1980","1","2","Top 1%","Households","1060256.156499699","0.33450714","164633530936.4035","269618697972.7068","205720162343.8526","270903769187.985","155277.1280101973","254295.8098567601","194028.7364357417","255507.8482942644","0.0904172435","0.1146646846","0.087489621","0.1152112061"
"1980","1","3","Top 1%","Households","1062491.839591295","0.33831179","163294375820.1994","267664383993.2083","204102090541.7766","268988776375.982","153690.0046997192","251921.3550818139","192097.5605989481","253167.8516038796","0.0892931409","0.1134294508","0.0864933448","0.113990695"
"1980","2","4","Top 1%","Households","1064705.710798146","0.34031701","161258297980.9689","265142211895.0016","201521828613.698","266314052485.3286","151458.0943311398","249028.6369331488","189274.6761568783","250129.2608693617","0.0883368247","0.1126627106","0.0856295021","0.1131606425"
"1980","2","5","Top 1%","Households","1066829.599082909","0.34303132","161901422110.0479","265261776592.3271","201634161142.315","266240565554.0546","151759.4021099762","248644.9352552246","189003.1560013409","249562.4097634018","0.0885783072","0.1127147904","0.085678202","0.1131306967"
"1980","2","6","Top 1%","Households","1068823.461133244","0.34509388","163403058566.9095","266931530481.5111","203294816377.1671","267781819093.8391","152881.2423275755","249743.3301085017","190204.2982492349","250538.8671108673","0.0888362177","0.112639158","0.0857858822","0.112997961"
"1980","3","7","Top 1%","Households","1070730.0690974281","0.34749386","167078748777.4001","270376871253.9248","204806690846.55103","269908898140.3474","156041.8947776811","252516.3708924687","191277.6121242143","252079.3110516333","0.0888239613","0.1131959554","0.0857443513","0.1130000342"
"1980","3","8","Top 1%","Households","1073376.272548532","0.35029736","170423950220.9717","276292593563.2789","209234440325.0748","275950961820.3115","158773.7260265049","257405.1622244952","194931.121244451","257086.8845135894","0.0896728741","0.1140497991","0.0863691117","0.1139087783"
"1980","3","9","Top 1%","Households","1076669.6415548432","0.35363674","175596801976.2125","283094752156.7268","214607787264.5464","282732091708.7723","163092.5542979267","262935.575807546","199325.5674550518","262598.7404088709","0.0910302089","0.1151934661","0.0873255855","0.115045897"
"1980","4","10","Top 1%","Households","1078098.353121869","0.35676959","182405049574.852","291910582422.652","222426944959.108","291710999425.5189","169191.4740864397","270764.333863753","206314.1496460154","270579.2088271038","0.0928280173","0.116362793","0.0886648937","0.1162832343"
"1980","4","11","Top 1%","Households","1078098.356055633","0.35984272","185945653878.9571","297242242285.7391","227044310499.0249","297404786005.5518","172475.5935620421","275709.7630435497","210597.0287624748","275860.5319589272","0.0935708376","0.1167758608","0.0891976009","0.1168397185"
"1980","4","12","Top 1%","Households","1079909.718737978","0.36221117","189674778134.89102","302591226646.9297","231627206910.8908","302818380505.1465","175639.4769338236","280200.4847225089","214487.565850948","280410.8299525548","0.0944888852","0.1174294101","0.0898897382","0.1175175642"
"1981","1","1","Top 1%","Households","1081738.2978006701","0.36559039","192119291280.5096","305711168806.7975","235800032445.1878","306611148357.9702","177602.3754276943","282611.024707503","217982.5128911524","283443.0000133626","0.094887637","0.1170686761","0.0902969884","0.1174133133"
"1981","1","2","Top 1%","Households","1083581.833999699","0.36938506","193932716470.8889","307773319836.3979","238378707697.9316","308799639781.7421","178973.7612664174","284033.2960366733","219991.4212459913","284980.4510305476","0.095240075","0.1170050258","0.0906235374","0.1173951985"
"1981","1","3","Top 1%","Households","1085418.8870174","0.37225366","196021239829.13898","309462664548.4111","240926441369.9983","310540242574.6572","180595.0146747323","285108.9733649071","221966.3249384162","286101.7495540217","0.0953808373","0.1166526831","0.090817791","0.1170588786"
"1981","2","4","Top 1%","Households","1087239.912499063","0.37438485","193519314346.6661","305999659544.4697","238806755948.6064","307242497559.7793","177991.3633798216","281446.3082403935","219644.9497514305","282589.4211826446","0.0941684653","0.1152328782","0.0899294791","0.1157009041"
"1981","2","5","Top 1%","Households","1088982.6916850759","0.37648362","195199256299.429","307334812700.5224","240917242014.6716","308680383784.0305","179249.1816351833","282221.9444323371","221231.4703017729","283457.5665352247","0.0944289031","0.1150200485","0.0901632737","0.1155236289"
"1981","2","6","Top 1%","Households","1090631.633571706","0.37831154","198672554712.9512","310793509557.4874","244762719366.8397","312234942384.1521","182162.839035137","284966.527643867","224422.9048861044","286288.1772112321","0.0949567346","0.1151285529","0.0906684884","0.1156625089"
"1981","3","7","Top 1%","Households","1092257.171064762","0.38084069","207328611137.56302","320247865867.6957","252743755775.1367","320880284019.9569","189816.6628061169","293198.2268933143","231395.8310099765","293777.22803793","0.0965596199","0.1167001263","0.0921012479","0.1169305827"
"1981","3","8","Top 1%","Households","1093870.9274482878","0.3834846","211616082978.7764","324656226490.4474","257482661130.0692","325453878331.4713","193456.1726331103","296795.7355332449","235386.6938677201","297524.9365943652","0.0973668758","0.116995087","0.0927880137","0.1172825339"
"1981","3","9","Top 1%","Households","1095479.0281082462","0.38609123","213469175224.1832","325723123635.9269","259467999181.9884","326515078799.49396","194863.7716897397","297333.9655788843","236853.4609284642","298056.8960442303","0.0977983229","0.1170094643","0.0932086475","0.1172939581"
